71.25,1543,177,1
71.25,1543,177,2
71.25,1543,177,2
71.25,1542,177,1
71.25,1542,178,1
71.25,1543,178,1
71.25,1543,177,2
71.25,1543,177,1
71.25,1543,177,1
71.25,1543,177,1
71.00,1543,177,2
71.00,1543,178,2
71.00,1543,177,1
71.00,1542,177,1
71.00,1542,179,1
71.00,1542,177,2
71.00,1542,177,1
71.00,1542,177,1
71.00,1542,178,1
71.00,1541,177,2
71.00,1541,177,2
71.00,1541,178,1
71.00,1541,177,1
71.00,1541,177,2
71.00,1541,177,2
70.75,1541,177,1
70.75,1541,177,1
70.75,1541,178,1
70.75,1541,178,2
70.75,1541,177,2
70.75,1540,177,1
70.75,1540,178,1
70.75,1540,177,2
70.75,1540,177,2
70.75,1539,177,1
70.50,1539,177,1
70.50,1539,178,1
70.50,1539,177,2
70.50,1538,178,1
70.50,1538,177,1
70.50,1538,178,1
70.50,1538,177,2
70.50,1538,177,2
70.50,1538,177,1
70.50,1538,177,1
70.50,1537,179,1
70.50,1537,177,2
70.25,1537,177,1
70.25,1537,177,1
70.25,1536,178,1
70.25,1536,177,2
70.25,1536,177,1
70.25,1535,177,2
70.25,1535,178,1
70.25,1534,178,1
70.00,1534,178,2
70.00,1534,177,1
70.00,1534,177,1
70.00,1533,178,1
70.00,1533,177,2
70.00,1532,177,2
70.00,1532,177,1
70.00,1532,178,1
70.00,1531,178,1
70.00,1531,177,2
70.00,1531,177,1
69.75,1530,177,1
69.75,1530,177,1
69.75,1530,177,2
69.75,1529,177,3
69.75,1529,177,1
69.75,1529,177,1
69.75,1528,179,1
69.75,1528,177,2
69.75,1528,177,2
69.75,1528,177,1
69.75,1528,178,1
69.50,1528,177,2
69.50,1527,177,2
69.50,1527,178,1
69.50,1527,177,1
69.50,1527,178,1
69.50,1526,177,2
69.50,1526,177,1
69.50,1526,177,1
69.50,1526,177,1
69.50,1525,179,1
69.25,1525,177,2
69.25,1525,177,1
69.25,1525,178,1
69.25,1525,178,1
69.25,1524,178,1
69.25,1524,177,2
69.25,1524,177,1
69.25,1524,177,1
69.25,1524,178,1
69.25,1523,178,2
69.25,1523,177,2
69.25,1523,177,1
69.25,1523,178,1
69.25,1523,177,2
69.25,1522,177,2
69.00,1522,177,1
69.00,1522,178,1
69.00,1521,178,1
69.00,1521,177,2
69.00,1521,178,1
69.00,1521,177,1
69.00,1520,178,1
69.00,1520,177,2
69.00,1520,177,1
69.00,1519,177,1
69.00,1519,177,1
69.00,1519,179,1
69.00,1519,177,2
68.75,1518,177,1
68.75,1518,177,1
68.75,1518,178,1
68.75,1518,177,2
68.75,1517,177,1
68.75,1517,178,1
68.75,1517,178,1
68.75,1516,177,2
68.75,1516,178,2
68.75,1516,177,1
68.75,1516,177,1
68.75,1515,178,1
68.75,1515,177,3
68.50,1515,177,1
68.50,1515,177,1
68.50,1515,178,1
68.50,1515,177,2
68.50,1515,177,2
68.50,1515,177,1
68.50,1515,177,1
68.50,1514,178,1
68.50,1514,177,2
68.50,1514,178,2
68.50,1514,177,1
68.50,1513,178,1
68.50,1513,178,1
68.50,1513,177,2
68.25,1513,177,1
68.25,1513,177,1
68.25,1512,178,1
68.25,1512,177,2
68.25,1512,177,2
68.25,1512,178,1
68.25,1512,177,1
68.25,1511,178,1
68.25,1511,177,2
68.25,1511,177,2
68.25,1511,177,1
68.25,1511,177,1
68.25,1511,179,1
68.25,1510,177,2
68.00,1510,177,2
68.00,1510,177,1
68.00,1510,177,1
68.00,1510,178,1
68.00,1510,177,2
68.00,1509,178,2
68.00,1509,177,1
68.00,1509,177,1
68.00,1509,178,2
68.00,1509,177,2
68.00,1508,177,1
68.00,1508,177,1
67.75,1508,178,1
67.75,1508,177,2
67.75,1508,177,1
67.75,1508,178,1
67.75,1508,178,1
67.75,1508,177,2
67.75,1508,177,2
67.75,1508,177,1
67.75,1508,177,1
67.75,1508,178,1
67.75,1508,178,2
67.75,1508,177,1
67.50,1507,177,1
67.50,1507,179,1
67.50,1507,177,2
67.50,1507,177,2
67.50,1507,177,1
67.50,1506,177,2
67.50,1506,178,1
67.50,1506,177,2
67.50,1506,178,1
67.50,1505,177,1
67.50,1505,178,1
67.50,1505,177,2
67.50,1504,177,1
67.50,1504,177,1
67.25,1503,178,1
67.25,1503,178,1
67.25,1503,177,2
67.25,1502,177,1
67.25,1502,177,1
67.25,1501,178,1
67.25,1501,178,1
67.25,1501,177,2
67.25,1500,177,2
67.25,1500,177,1
67.25,1500,178,1
67.25,1500,178,2
67.25,1499,177,2
67.25,1499,177,1
67.00,1499,177,1
67.00,1499,178,1
67.00,1499,177,2
67.00,1498,177,1
67.00,1498,178,1
67.00,1498,177,1
67.00,1498,178,1
67.00,1498,177,2
67.00,1497,177,1
67.00,1497,177,1
67.00,1497,178,1
67.00,1496,177,1
66.75,1496,177,1
66.75,1496,179,1
66.75,1495,177,2
66.75,1495,177,2
66.75,1495,177,1
66.75,1495,177,1
66.75,1494,178,1
66.75,1494,177,2
66.75,1494,178,1
66.75,1494,177,1
66.75,1494,178,1
66.75,1493,177,2
66.75,1493,177,2
66.50,1493,177,1
66.50,1492,177,1
66.50,1492,179,1
66.50,1492,177,2
66.50,1491,177,1
66.50,1491,178,1
66.50,1491,178,1
66.50,1490,177,2
66.50,1490,177,2
66.50,1490,177,1
66.25,1489,177,1
66.25,1489,178,1
66.25,1488,178,2
66.25,1488,177,2
66.25,1488,177,1
66.25,1487,177,1
66.25,1487,177,2
66.25,1486,177,2
66.25,1486,177,1
66.25,1486,178,1
66.25,1485,178,1
66.00,1485,177,2
66.00,1485,178,1
66.00,1485,177,1
66.00,1484,178,1
66.00,1484,177,2
66.00,1484,177,3
66.00,1484,177,1
66.00,1484,177,1
66.00,1484,179,1
66.00,1484,177,2
66.00,1484,177,1
66.00,1484,177,1
66.00,1484,178,1
66.00,1484,177,2
66.00,1484,177,1
66.00,1484,178,1
65.75,1484,178,1
65.75,1484,177,2
65.75,1484,177,2
65.75,1483,177,1
65.75,1483,177,1
65.75,1483,178,1
65.75,1483,177,3
65.75,1483,177,1
65.75,1483,177,1
65.75,1483,179,1
65.75,1482,177,2
65.75,1482,177,2
65.75,1482,177,1
65.75,1481,177,1
65.75,1481,178,1
65.75,1481,178,1
65.75,1480,178,2
65.75,1480,177,1
65.75,1479,177,1
65.75,1479,178,1
65.50,1479,177,2
65.50,1478,177,1
65.50,1478,177,1
65.50,1478,179,1
65.50,1478,177,2
65.50,1477,177,2
65.50,1477,178,1
65.50,1477,177,1
65.50,1477,177,2
65.50,1477,177,2
65.50,1476,177,1
65.50,1477,177,1
65.50,1477,178,1
65.25,1477,178,2
65.25,1476,177,2
65.25,1476,177,1
65.25,1476,177,1
65.25,1476,178,1
65.25,1476,177,2
65.25,1476,177,1
65.25,1476,178,1
65.25,1476,178,1
65.25,1476,177,2
65.25,1476,178,2
65.00,1475,177,1
65.00,1475,177,1
65.00,1475,178,1
65.00,1475,177,3
65.00,1475,177,1
65.00,1474,177,1
65.00,1474,179,1
65.00,1474,177,2
65.00,1474,177,2
65.00,1473,177,1
65.00,1473,177,1
65.00,1473,178,1
65.00,1473,177,2
64.75,1473,178,1
64.75,1472,177,1
64.75,1472,178,1
64.75,1472,178,2
64.75,1472,177,2
64.75,1471,177,1
64.75,1471,177,1
64.75,1471,177,3
64.75,1470,177,2
64.75,1470,177,1
64.75,1470,178,1
64.75,1470,178,1
64.75,1470,178,1
64.75,1469,177,2
64.50,1469,177,1
64.50,1469,177,1
64.50,1469,178,1
64.50,1469,178,2
64.50,1469,177,2
64.50,1469,177,1
64.50,1469,177,1
64.50,1469,177,2
64.50,1468,177,2
64.50,1469,177,1
64.50,1468,177,2
64.50,1468,178,1
64.50,1468,177,2
64.50,1468,178,1
64.50,1468,177,1
64.50,1468,177,1
64.25,1468,177,2
64.25,1468,177,2
64.25,1468,177,1
64.25,1468,177,1
64.25,1468,179,1
64.25,1468,177,2
64.25,1468,177,1
64.25,1468,177,1
64.25,1468,177,1
64.25,1468,178,1
64.25,1468,177,2
64.25,1468,178,2
64.25,1468,177,1
64.25,1468,178,1
64.25,1468,178,2
64.25,1468,177,1
64.25,1468,177,1
64.25,1468,177,1
64.00,1468,178,1
64.00,1468,177,2
64.00,1468,177,1
64.00,1468,178,1
64.00,1468,177,2
64.00,1468,177,2
64.00,1468,177,1
64.00,1468,177,1
64.00,1468,177,2
64.00,1468,178,2
64.00,1468,177,1
64.00,1469,177,1
64.00,1468,179,1
64.00,1468,177,2
64.00,1468,177,2
64.00,1468,177,1
64.00,1468,177,1
64.00,1468,178,1
64.00,1468,177,2
64.00,1468,178,1
64.00,1468,177,1
64.00,1468,178,1
63.75,1468,177,2
63.75,1467,177,2
63.75,1467,177,1
63.75,1467,177,1
63.75,1467,178,2
63.75,1466,177,2
63.75,1466,177,1
63.75,1465,177,1
63.75,1465,178,1
63.75,1465,177,2
63.75,1464,177,2
63.75,1464,177,2
63.75,1464,177,1
63.75,1463,177,2
63.50,1462,178,2
63.50,1462,177,1
63.50,1462,177,1
63.50,1461,178,1
63.50,1460,177,2
63.50,1460,177,1
63.50,1460,177,1
63.50,1459,179,1
63.50,1459,177,2
63.50,1459,177,1
63.50,1458,177,1
63.50,1458,177,1
63.50,1458,177,2
63.50,1458,177,2
63.50,1458,177,2
63.25,1457,177,1
63.25,1457,178,1
63.25,1457,178,2
63.25,1457,177,1
63.25,1457,177,1
63.25,1457,178,1
63.25,1457,177,2
63.25,1456,177,2
63.25,1457,177,1
63.25,1456,178,1
63.25,1456,178,1
63.00,1456,177,2
63.00,1456,177,1
63.00,1456,177,1
63.00,1456,178,1
63.00,1456,178,1
63.00,1456,177,3
63.00,1455,177,1
63.00,1455,177,1
63.00,1455,179,1
63.00,1455,177,2
63.00,1454,177,2
63.00,1454,177,1
63.00,1454,177,1
62.75,1454,178,1
62.75,1453,177,2
62.75,1453,178,1
62.75,1453,177,1
62.75,1453,178,1
62.75,1453,177,2
62.75,1453,177,2
62.75,1452,177,1
62.75,1452,177,1
62.75,1453,179,1
62.75,1452,177,2
62.75,1452,177,1
62.75,1452,178,1
62.75,1452,178,1
62.75,1452,177,2
62.75,1451,177,2
62.75,1451,177,1
62.75,1451,177,1
62.75,1451,178,1
62.75,1450,177,1
62.75,1450,177,1
62.50,1450,178,1
62.50,1450,177,2
62.50,1449,177,2
62.50,1449,177,1
62.50,1449,178,1
62.50,1449,178,1
62.50,1449,177,2
62.50,1449,178,1
62.50,1449,177,1
62.50,1449,178,1
62.50,1449,177,2
62.50,1448,177,1
62.50,1448,177,1
62.50,1448,177,1
62.50,1448,178,2
62.25,1447,177,2
62.25,1447,177,1
62.25,1447,177,1
62.25,1447,178,1
62.25,1446,177,2
62.25,1446,177,1
62.25,1446,178,1
62.25,1446,178,1
62.25,1445,177,2
62.25,1445,177,2
62.25,1445,177,1
62.25,1445,178,1
62.25,1444,178,1
62.25,1444,177,3
62.25,1444,177,1
62.00,1444,177,1
62.00,1443,177,2
62.00,1443,177,2
62.00,1443,177,1
62.00,1443,177,1
62.00,1443,177,2
62.00,1443,177,2
62.00,1443,178,1
62.00,1443,177,1
62.00,1443,178,1
62.00,1443,177,2
62.00,1443,177,1
62.00,1443,177,1
62.00,1442,178,1
62.00,1442,177,3
62.00,1442,177,2
62.00,1442,177,1
62.00,1442,178,1
62.00,1442,178,1
62.00,1442,177,2
62.00,1442,177,1
62.00,1442,177,1
62.00,1441,177,1
62.00,1441,177,2
62.00,1441,178,2
62.00,1441,177,1
62.00,1440,177,1
61.75,1440,178,1
61.75,1440,177,2
61.75,1439,177,2
61.75,1439,177,1
61.75,1439,178,1
61.75,1438,178,1
61.75,1438,177,2
61.75,1437,178,1
61.75,1437,177,1
61.75,1436,178,1
61.75,1436,177,2
61.75,1436,177,1
61.75,1436,177,1
61.50,1435,177,1
61.50,1435,178,2
61.50,1434,177,2
61.50,1434,177,1
61.50,1434,177,1
61.50,1433,178,1
61.50,1433,177,2
61.50,1433,177,1
61.50,1432,178,1
61.50,1432,178,1
61.50,1432,177,2
61.50,1432,178,2
61.50,1431,177,1
61.50,1431,177,1
61.50,1431,178,1
61.50,1431,177,3
61.50,1431,177,1
61.50,1431,177,1
61.25,1431,179,1
61.25,1431,177,2
61.25,1430,177,2
61.25,1430,177,1
61.25,1430,177,1
61.25,1430,178,1
61.25,1430,177,2
61.25,1430,178,1
61.25,1430,177,1
61.25,1430,178,1
61.25,1429,178,2
61.25,1429,177,2
61.25,1429,177,1
61.25,1429,177,1
61.25,1429,178,2
61.25,1429,177,2
61.25,1429,177,1
61.25,1429,178,1
61.25,1429,178,1
61.25,1429,177,2
61.00,1428,177,2
61.00,1429,177,1
61.00,1428,177,1
61.00,1428,177,2
61.00,1428,178,2
61.00,1428,177,1
61.00,1427,177,1
61.00,1427,178,1
61.00,1427,177,2
61.00,1427,177,2
61.00,1427,177,1
61.00,1427,179,1
61.00,1426,177,2
61.00,1426,177,1
61.00,1426,178,1
61.00,1426,177,1
60.75,1425,177,2
60.75,1425,177,2
60.75,1425,177,1
60.75,1425,177,1
60.75,1425,177,2
60.75,1424,178,2
60.75,1424,177,1
60.75,1424,177,1
60.75,1423,178,1
60.75,1423,177,2
60.75,1422,177,2
60.75,1422,177,1
60.75,1422,178,1
60.75,1422,178,1
60.75,1422,177,2
60.75,1421,178,1
60.75,1421,177,1
60.50,1421,178,1
60.50,1420,177,2
60.50,1420,177,2
60.50,1420,177,1
60.50,1419,177,1
60.50,1419,179,1
60.50,1419,177,2
60.50,1418,177,2
60.50,1418,177,1
60.50,1418,177,1
60.50,1417,178,1
60.50,1417,177,2
60.50,1417,178,2
60.50,1416,177,1
60.50,1416,177,1
60.50,1416,179,1
60.50,1415,177,2
60.25,1415,177,1
60.25,1415,177,1
60.25,1415,177,2
60.25,1414,178,1
60.25,1414,177,2
60.25,1414,178,1
60.25,1413,177,1
60.25,1413,177,1
60.25,1413,177,2
60.25,1413,177,2
60.25,1413,177,1
